name,COG0016,COG0049,COG0051,COG0052,COG0064,COG0081,COG0085,COG0086,COG0087,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0098,COG0099,COG0100,COG0103,COG0201,COG0202,COG0480,COG0532,COG0533,COG0541,COG0552,COG5257,PCA_Score1(0.4191431362755863),PCA_Score2(0.09763463057784694),PCA_Score3(0.07062674192378664)
GCA_000965745,0.196691253,0.079314382,0.201282852,0.238499574,,0.302884562,0.138620755,0.242629911,0.193837833,0.215395236,0.058758537,0.130959529,0.227324064,0.235999263,0.049821301,0.925878231,0.175829511,0.288369866,0.240188168,0.756692386,0.293519641,0.384682743,0.152129394,0.127608038,0.156729719,0.254498585,0.126085089,-2.4458981596087095,2.0120954617739404,-2.1775782123473406
GCA_000966265,0.524266394,0.238409769,0.064308265,0.13959487,,0.040745257,0.078100172,0.081339157,0.115648377,0.32118811,0.130936792,0.049786363,0.056861048,0.403142477,0.368198025,0.421784628,0.097436534,0.150168331,0.071914805,0.213190975,0.018659639,0.14782697,0.194377987,0.170785102,0.309986132,0.151563822,0.040262358,-4.389468965738647,0.24791706856785153,-0.18776815803784577
GCA_001006045,0.241482059,0.111599373,0.266218,0.235763426,0.88067131,0.193414159,0.2217142,0.283393646,0.232959678,0.512784247,0.43294193,0.194842087,0.252549408,0.108587498,0.137264887,0.292301718,0.339469554,0.094738295,0.21028801,0.241444115,0.249336479,0.282272928,0.384633744,0.203821389,0.22829937,0.312495313,0.198709102,-1.7759224742656712,2.303360626333455,-1.1260494744162313
GCA_001282785,,,0.441487118,0.479571292,0.438485802,0.601024923,0.359779357,0.479965761,,0.606786043,,,0.611388694,0.620496777,,0.670473795,0.591068206,,0.594980421,0.496565057,0.644860784,0.518679543,,0.463781882,,0.522119626,0.504461787,3.9189025535427224,0.8397653679554824,-1.787760615166887
GCA_001399795,0.786457242,0.687084608,0.506524715,0.509111967,1.0,0.516235485,0.392572983,0.633165602,0.477957664,0.225501234,0.516873036,0.465743979,0.58360793,0.69802578,0.657280957,0.160604409,0.356851671,0.464031787,0.400279834,0.072809256,0.565916635,0.574592512,0.569995302,0.067610885,0.645549166,0.060176477,0.427466638,3.801451516741048,-0.5684215404764147,3.138837691569722
GCA_001399805,0.692493033,0.699713163,0.599479249,0.516489019,0.750124002,0.506980319,0.409714231,,0.497016379,0.226032919,0.414534664,0.467603832,0.674578988,0.675559836,0.580131115,0.156971627,0.348255567,0.516910142,0.414017989,0.070197491,0.640686261,,0.56422128,0.06830083,0.585481987,0.076521719,0.340430236,3.0684526162157515,-1.1814934175485448,2.57330073322387
GCA_001412355,0.661607517,0.093128159,0.641922704,0.546848472,0.518157729,0.548326836,0.450289004,0.583618815,0.696663237,0.640064929,0.156003082,0.532690122,0.683168097,0.423949747,0.147302073,0.373498926,0.637067207,0.084044456,0.824358013,0.730411992,0.963668483,0.695746891,0.795054004,0.705105045,0.711651146,0.300781223,0.742559373,6.593838786435597,2.439769118973102,-0.8608749145983027
GCA_001443365,0.109945834,0.904811885,0.167937807,0.793244046,0.093617999,0.736034006,0.750660033,0.76333983,0.808611294,0.92871109,0.636658702,0.689785349,0.833961881,0.215775355,0.818672994,0.806287874,0.303736504,0.238298699,0.862299009,0.401865467,0.21303661,0.693033887,0.68832496,0.197056762,0.112879465,0.0905175,0.20460325,5.108508420535753,2.809431557286157,4.267255949669787
GCA_001462205,,,0.516732575,0.513583093,,0.617912647,0.382513538,0.514328666,,0.631000306,,,0.607604809,0.554918492,,0.701030946,,,0.531601932,0.501828736,0.689303456,0.418648711,,0.453189271,,0.534300814,0.118215537,3.276985933766814,1.587786849924632,-1.399411189597166
GCA_001462395,0.284045912,0.610813928,0.488876676,0.163907466,0.282680782,0.815930734,0.055635797,0.172266884,1.0,0.34879185,0.238398793,0.256395779,0.187539883,0.760772105,0.797553539,0.298320492,0.550304433,0.695657613,0.192450671,0.336673976,0.114094689,0.668269124,0.68735617,0.292401387,0.609872061,0.178935094,0.835083086,2.60779490160107,-3.3539373982122633,2.749439007588102
GCA_001469955,,,0.498802214,0.507238566,0.435426572,0.638381001,0.402390305,0.526766835,,0.636414995,,,0.670761014,0.665698465,,0.704453771,0.633428339,,0.57972026,0.482712404,0.773393315,0.403723262,,0.506576027,,0.538552293,0.467751011,4.429782437446408,0.8685280570185057,-2.131144165979266
GCA_001552015,0.143441707,0.395874846,,0.223977707,,0.158124298,0.161324006,0.085859647,0.008539026,0.091128113,,,0.255844686,0.036797787,,0.052074646,0.147384071,0.283813842,0.042986512,0.283902489,0.171719446,0.177955682,0.10460939,0.274040243,,,0.421702729,-3.353582784165748,-0.702568287726573,-0.422739902190035
GCA_001560605,0.254197609,0.495671313,0.705363365,0.190393964,0.227361306,0.426566126,0.069250238,0.17523674,0.504427709,0.191232134,0.043980681,0.215761413,0.178201112,0.184867406,0.653674877,0.258301549,0.472562062,0.537377797,0.159203225,0.813652545,0.151583496,0.597176409,0.453412179,0.219882981,,0.164293517,0.546381536,-0.03334401540885041,-1.8083522482077765,0.7883128670522329
GCA_001563325,0.201601529,0.24327282,0.13589052,0.219291649,,0.065585706,0.184670921,0.627914132,0.162503182,0.130685789,0.431187544,0.097850323,0.391699511,0.914039298,0.588922214,0.085823011,0.153246983,0.155852042,0.27503623,0.150463177,0.779114241,0.660271866,0.209502047,0.048503029,0.301299913,0.107545313,0.025947609,-1.4459020948870294,0.8123055683411128,1.600246367555538
GCA_001571405,0.678116215,0.07823737,0.536551054,0.597250136,0.527546081,0.478570931,0.447942044,0.604946485,0.731845189,0.650781087,0.13425786,0.551869413,0.64238384,0.393926055,0.122624644,0.37777512,0.730633946,0.103959851,0.838478701,0.731661245,0.79786735,0.739389558,0.853610599,0.670143232,0.743701043,0.294664946,0.827563803,6.55446917071066,2.5095647139133965,-0.5527984280521292
GCA_001587575,0.197176572,0.195643548,0.097459144,0.104976368,0.05117058,0.048530564,0.107072085,0.114079086,0.046409958,0.35822987,0.270270841,0.050565513,0.06520329,0.209824757,0.297768002,0.407044068,0.053897151,0.061188485,0.065687031,0.193727288,0.027323756,0.150550694,0.139814899,0.159364898,0.261714994,0.063780161,0.14651005,-5.303341882311106,0.7092657186212086,0.09477207721200369
GCA_001593935,0.511124312,0.612931849,0.393704374,0.453402997,0.8814184,0.363689397,0.319013912,0.559270931,0.422088267,0.211672704,0.398087048,0.316213959,0.473832416,0.540248752,0.483227728,0.150130207,0.238650649,0.475021641,0.434376096,0.051378067,0.469088273,0.474271656,0.505265978,0.062040936,0.507434108,0.073699861,0.363124812,1.551733660181979,-0.28738004733691525,2.359742813436755
GCA_001595885,0.40780181,0.119186888,0.309141349,0.459786068,,,0.422897642,0.344355742,,0.182734364,0.403455476,0.514186289,0.235420263,0.278409281,0.11400593,0.823424363,0.237412059,0.174513352,0.261058225,,0.16865577,0.447236679,,,0.347382872,0.519571057,0.217686418,-0.033911370883525985,2.7666415593893046,-0.8881093045901193
GCA_001595945,0.414374972,0.148111613,,0.225821792,,,0.501857564,0.255333234,0.686373029,0.06146962,0.884803977,0.845167054,0.195550868,0.257014,0.248281532,0.4751734,0.221690194,,0.290794035,0.432215025,0.084063857,0.641598874,0.297536292,0.513145519,0.782625858,0.598316066,0.19523498,1.509995604437331,2.4222600855686576,0.9116986877447297
GCA_001639265,0.109790389,0.312616634,0.190289773,0.170031077,0.159559342,0.077495867,0.111540981,0.117812522,0.117983552,0.773380402,0.583828932,0.171585036,0.174045434,0.156720062,0.850624511,0.796672919,0.061410497,0.075775994,0.345172834,0.428273181,0.140752068,0.215646601,0.425623733,0.193844803,0.4842129,0.191806703,0.47100013,-1.6640390889854024,0.9496679544507995,0.6815706737320679
GCA_001639295,0.111373709,0.298599206,0.194051811,0.173245349,0.169573529,0.057671932,0.099374976,0.117233112,0.118266329,0.685029337,0.592462523,0.103299061,0.172112097,0.179641364,0.950163138,0.734358905,0.066919662,0.059671897,0.336421984,0.40569667,0.108353314,0.206150209,0.410321227,0.193679852,0.475331091,0.195810279,0.398135056,-1.9659640174049804,0.8377103196710284,0.9317761648662806
GCA_001717035,0.247565561,0.310263682,0.276026753,0.218765014,0.610674296,0.218325822,0.103122645,0.268317948,0.192481694,0.079810869,0.179976071,0.198295135,0.335358214,0.243058424,0.331124729,0.149875025,0.329333962,0.414887323,0.021150652,0.073500578,0.075642148,0.316346523,0.302766187,0.124893919,0.445058485,0.116377412,0.109659918,-2.9416866826187853,-0.6776778411523251,0.701975722458269
GCA_001723845,0.08959758,0.137642688,0.057642022,0.029546469,0.189267749,0.138000506,0.082972566,0.05915053,0.026073791,0.06660786,0.102650462,0.28157643,0.1582967,,0.154362909,0.297000728,0.066571127,,0.041602226,0.253953255,,0.145223419,,0.137755931,,0.067726904,0.147157091,-4.741750895697617,-0.439239071402202,-0.23708665535734758
GCA_001723855,,0.19442391,0.043834355,,0.154092248,0.136238498,0.112714676,0.054961951,0.06137777,0.075570262,,0.324389075,0.115453253,0.098155941,0.157025702,0.286351107,0.055830688,0.363299751,0.06631274,0.227824349,0.125306482,,,0.156566317,,0.103330025,0.066669266,-4.270915339127104,0.580680508835369,0.7992104906084506
GCA_001761425,,,0.132715771,0.09438272,0.15896613,0.218573322,0.14230283,0.062855263,,0.397377813,,,0.267226689,0.248886803,0.145132862,0.222349328,0.090158683,0.308639166,0.074461783,0.175382033,0.202131534,0.057328409,,0.139771717,,0.124906738,0.21242906,-3.3711996167468343,-0.3561086815277384,0.6401542533119294
GCA_001766815,0.337092746,0.068270872,0.260544288,0.242545035,0.514205918,0.208961531,0.20596529,0.285088665,0.182090175,0.535381663,0.477995451,0.356731454,0.389762575,0.300120707,0.215763283,0.319109528,0.406220716,0.105312695,0.234544191,0.287865309,0.353168847,0.394963613,0.447856447,0.313779114,,0.339575942,0.328269855,-0.5616857165996684,1.7232333291159732,-0.862243348717093
GCA_001767315,,,0.445022715,0.431763944,0.390538575,0.537606846,0.362591522,0.49853568,,0.608859676,,,0.68045959,0.592565168,,0.734780338,0.537616968,,0.505716203,0.401528417,0.662948556,0.357090282,,0.447496475,,0.477780302,0.417269218,3.3510165917572943,0.7173318056755507,-1.7035170151515158
GCA_001775995,0.185946099,0.48709917,0.25072884,0.341245435,0.520315214,,0.229609056,0.468300075,0.213585532,0.202631351,0.188721486,0.349502375,0.528509201,0.392867074,0.502821747,0.162382762,0.226028193,0.315027169,0.318757469,0.053073894,0.388685078,0.303621088,0.325884918,0.122850331,0.417708425,0.463493405,0.201728274,-0.5422153441276492,-0.45000751964936814,0.5246451829208536
GCA_001784635,0.136971843,0.21628141,0.169960414,0.115536061,,0.184835124,0.159756668,0.031662322,0.039491901,0.179670799,,0.266233562,0.16110219,0.234069994,0.132553959,0.191019694,0.167562466,0.329536717,0.087848606,0.160175053,0.117524216,0.120788901,0.041615728,,0.185941627,0.043612377,0.219308091,-4.493712144505011,-0.11233573170308123,-0.872274697768126
GCA_001786395,0.522622932,0.546698835,0.438648775,0.290734409,0.394226831,,0.231855127,0.32137878,0.305104885,0.379138457,,0.437907111,0.519718948,0.482097962,,0.298714528,0.491399311,,0.404110112,0.510394142,0.306951446,,,,0.492075018,0.355765685,0.624439689,1.6700313228008048,-0.7586255807785273,-0.27416110701706625
GCA_001800815,0.533732337,0.06081333,0.380939588,0.500337543,,,0.50021127,0.53654037,0.433865286,0.163082539,0.597857858,0.604587758,0.254202833,0.305823076,0.11354145,0.576089222,0.331889193,0.15058782,0.232553051,0.563169392,0.234392124,0.447791245,0.31888325,0.398936269,0.346882196,0.254086923,0.245657153,0.8977112719484075,3.334767040903599,0.03963717534290278
GCA_001861355,,,0.955033443,0.688259229,0.755717748,0.724694873,0.502696265,0.826992224,,0.849182936,,,0.819902403,0.858693569,,0.964364469,0.869160992,,0.662864513,0.698280975,0.861397362,0.719800842,,0.74258485,,0.774792871,0.664575939,8.483315013909142,1.9230918942644586,-3.943666792285865
GCA_001871415,0.318402673,0.489835348,0.512949943,0.390537689,0.482483582,0.339142678,0.299351496,0.299674901,0.241928901,0.327414884,0.2552416,0.326522109,0.479240705,0.458256845,0.282385627,0.225203591,0.201846247,0.448150945,0.306099992,0.435465123,0.256796877,0.384585907,0.272235146,0.269945221,0.406919729,0.171480641,0.60031994,0.3796073630719089,-0.40751655640188084,0.0845265645322954
GCA_001871475,0.274988998,0.660536953,0.299339907,0.180156017,,0.331036298,0.04558556,0.113337848,0.198765623,0.175714447,,0.64915939,0.401251857,0.211009333,0.515857569,0.339637958,0.451127322,0.417362601,0.289616849,0.08866432,0.357553112,0.069038632,,0.451858987,0.158199068,0.39571435,0.610412105,-0.47144225432681564,-2.6438440933837986,-1.2561148268901063
GCA_001871535,0.262318263,0.674094061,0.310108007,0.114757788,0.040615823,0.330571566,0.048309613,0.117474454,0.233801693,0.119079061,,0.493536222,,,,0.382274973,0.479023782,0.529778309,0.271322565,0.075791908,0.325936939,0.06632988,0.038135738,0.409278482,0.132128516,0.27062459,0.445914411,-1.4860268167484056,-2.9968408830830597,-1.1957552107741476
GCA_001871595,0.15912277,0.575540101,0.284740844,0.071982401,0.03737617,0.27390691,0.054736882,0.208259437,0.162557582,0.071272531,,0.467035435,0.410427821,0.246737974,0.210030197,0.294029072,0.334859479,0.409850258,0.288622453,0.106360464,0.247776045,0.007428603,0.111576888,0.359073448,0.148819126,0.300432742,0.47761963,-2.385731927721663,-2.123752738530599,-1.1876062085844243
GCA_001872315,0.442855047,0.610106055,0.539740221,0.565336464,,0.562842304,0.190887355,0.293519284,0.297500297,0.41275983,,0.409588829,0.593849471,0.707559344,0.563660007,0.414584463,0.454192538,0.697303498,0.398539051,0.587815707,0.617319549,0.785821506,0.423325455,0.527859657,0.538962692,0.293287707,0.565612389,4.0052150753975635,-1.3417325155933795,0.047430784081569206
GCA_001875425,0.293816182,0.105336192,0.257761957,0.169596518,,0.182200586,0.217169669,0.222954265,,,,,,0.301682917,0.108597193,0.341291272,,,0.227006917,0.37500886,,0.279588821,0.149859553,0.24356536,0.308858529,0.249319222,0.178046996,-1.8075433122284839,0.890846571899207,-1.0700783355061798
GCA_001914405,0.170497141,0.084156061,0.1156534,0.266273281,0.371952338,0.236771779,0.192071728,0.226053028,0.124987793,0.525736742,0.375931374,,0.293867848,0.273055227,0.088002658,0.359570972,0.242660773,0.141878968,0.097792974,0.220829126,0.162105007,0.251902992,,0.218999333,,0.231860268,0.243015185,-2.549581740099256,1.6084774031998579,-0.5487549124677
GCA_001940645,0.171700938,0.242911214,0.095518718,0.09885152,0.082585972,0.073394321,0.099112116,0.163295793,0.105056217,0.173161232,0.12959519,0.110122322,0.081366315,0.14049908,0.305788972,0.052606011,0.027077802,0.174443006,0.175825705,0.10397347,0.085402098,0.22203215,0.185563689,0.064156561,0.188755214,0.118561019,0.075131154,-5.588467417077836,-0.024234198978468558,0.7233614690324599
GCA_001940655,0.024441112,0.295129111,0.059646286,0.125703041,0.216585084,0.0994029,,0.264087536,0.119931481,0.077266032,0.295748865,0.058046524,0.300399994,0.172112184,0.307422961,0.107952347,0.05696184,0.273594001,,0.104120266,,0.54249312,,0.028938687,0.258332236,0.42480434,0.026051888,-3.7484467838384243,0.8979075100391147,0.8335412096677842
GCA_001940665,0.086681526,0.300082348,0.216166637,0.174568213,0.525715499,0.055054371,0.120245943,0.27097179,0.125406334,0.036935244,0.195934646,0.07267924,0.127545917,0.287572551,0.372512084,0.143374767,0.09874075,0.272291874,0.132887661,0.107789982,0.250084054,0.270174614,0.219010411,,0.321007467,0.062874605,0.062063356,-4.008782725793839,0.006959694630225895,0.2562371171260349
GCA_002009975,0.524926975,0.228433743,0.076473795,0.126209989,,0.041415089,0.091591403,0.078607454,0.114018758,0.383931474,0.141651794,0.03542884,0.050251411,0.39280303,0.44042637,0.435891068,0.108168974,0.167027947,0.064078184,0.204830148,0.012708184,0.155591178,,0.15703285,0.30303808,0.145483554,0.024948305,-4.189864635725635,0.2924000176417971,0.14507907237664608
GCA_002009985,0.215559342,0.530782859,0.216267296,0.274497674,0.510988696,0.252745874,0.229253456,0.457275901,0.230391487,0.174580523,0.28572489,0.323282195,0.528975184,0.449443345,0.329717394,0.11333297,0.180416623,0.249113316,0.329920303,0.038592748,0.317643155,0.257457835,0.335015192,0.12372991,0.431872718,0.113948709,0.168119741,-1.366307655502959,-0.17360599079678446,1.369109863781269
GCA_002010045,0.217573793,0.067631709,0.264780508,0.245858198,0.859952,0.219222967,0.200954163,0.269785643,0.241226234,0.460573873,0.43132786,0.19706026,0.20664783,0.103282867,0.153975193,0.280825644,0.309910086,0.097757095,0.190874823,0.221961308,0.1704671,0.291338251,0.386565818,0.24797149,0.232434278,0.340129328,0.214299007,-1.9830631227686975,2.2551871406441184,-1.1245626494393233
GCA_002010065,0.145335823,0.148090685,0.095744022,0.17553511,0.118581238,0.079595357,0.127902382,0.117584377,0.155626937,0.286593231,0.371757271,0.044530239,0.179159862,0.185404543,0.235068177,0.314819784,0.15733785,0.175050786,0.185463132,0.246042767,0.094874933,0.174908917,0.202144762,0.121355829,0.229451075,0.198445636,0.186589243,-4.443483896826794,0.9213624991644266,-0.09288995802794885
GCA_002010075,0.295963632,0.158893684,0.217520543,0.243895274,0.425233271,0.193348752,0.227437376,0.292233187,0.209895114,0.645677562,0.271153424,0.297600802,0.328017935,0.372997812,0.221461833,0.309964976,0.356054396,0.134656006,0.302416887,0.315420948,0.361289485,0.317770867,0.467941333,0.231486842,0.27734317,0.278492711,0.25915489,-0.9883822954909087,1.458444334206014,-0.6591025212522232
GCA_002010215,0.231276346,0.118445901,0.254423883,0.261375319,0.942742666,0.173095299,0.21074105,0.288514106,0.274083614,0.550562571,0.435109593,0.194985374,0.266855579,0.119519081,0.209873961,0.287282411,0.385085925,0.049609328,0.233406707,0.232797717,0.227758857,0.281400842,0.395554117,0.259692983,0.206687491,0.33711686,0.261092329,-1.4237807196902967,2.273074613189718,-1.2573869231715253
GCA_002010285,0.228941413,0.125692528,0.25233141,0.192897594,0.901295269,0.174872528,0.221583366,0.255071025,0.225649286,0.532185765,0.490858652,0.169497134,0.243609611,0.121929167,0.14956132,0.290180737,0.376237876,0.02935121,0.218216704,0.218866112,0.203025441,0.285976075,0.345860398,0.232929644,0.246029617,0.314025196,0.224809444,-1.8585361120803054,2.3558849402575337,-1.2009789289598611
GCA_002010305,0.254314753,0.125454459,0.224291158,0.24849615,0.600837028,0.200870253,0.208436464,0.289253198,0.266439252,0.746989936,0.436381947,0.224429911,0.248014845,0.123381943,0.227937913,0.304302435,0.300694168,0.052725719,0.264507586,0.288950689,0.186583059,0.337353556,0.340354961,0.281665151,0.241599221,0.311807517,0.262209791,-1.4923053621319713,2.2521373350794063,-0.844800518891998
