name,COG0016,COG0048,COG0049,COG0051,COG0052,COG0072,COG0080,COG0081,COG0087,COG0088,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0097,COG0098,COG0099,COG0100,COG0103,COG0127,COG0149,COG0164,COG0184,COG0185,COG0186,COG0197,COG0198,COG0200,COG0244,COG0256,COG0343,COG0504,COG0532,COG0533,COG0541,PCA_Score1(0.3788800313633495),PCA_Score2(0.08864301227468922),PCA_Score3(0.05932774093286737)
GCA_000496135,0.209293373,0.298382286,0.074573659,0.220175293,0.199847533,0.291648625,0.293858741,0.311866117,0.167259435,0.115317135,0.223492786,0.064655714,0.133296572,0.215067617,0.277339317,0.053958845,0.16860119,0.94771035,0.186085673,0.274333661,0.254330264,0.074211838,0.528177608,0.180187141,0.308398796,0.486402234,0.18874015,0.917466849,0.54990538,0.777335987,0.024629033,0.159377834,0.139026273,0.068703442,0.183330684,0.114505248,0.135208198,-1.8277055048062376,1.0366234612041796,0.305738299415832
GCA_000496235,,,,0.431426374,0.416663406,,0.380318863,0.531382845,,,0.559567809,,,0.584090096,,,,0.637059386,0.613237014,,0.499380036,,0.336479491,0.398278656,,0.398097459,0.584811442,,,,,,,0.381603578,,,,1.9962852745331137,0.7238086516735106,-0.2570715261813607
GCA_000513855,0.87910024,0.566749298,0.567994946,0.410763619,0.14512583,0.088377342,0.528161548,0.494525859,0.512406331,0.661184716,0.30284691,0.309417263,0.294964506,0.199719354,0.675847246,0.521896601,0.443295194,0.340270736,0.35594792,0.574469154,0.174077444,0.278431891,0.751185579,0.649950272,0.790864616,0.495204889,0.631174878,0.524140782,0.462120634,0.573271105,0.634094056,0.722133493,0.142446482,0.169339038,0.702548945,0.304313269,0.638216838,5.249044241922483,-3.6812017391439293,-1.2340142754839423
GCA_000517625,,,,0.541589677,0.631439012,,0.57069219,0.666326793,,,0.800628464,,,0.758468471,0.832068123,,,0.872062365,0.828347019,,0.680252675,,0.530993622,0.590903573,,0.518121839,0.82490052,,,,,,,0.596167283,,0.839988643,,5.300245560673981,1.6517239131904502,-0.4120009731420275
GCA_000591035,0.320059237,0.875307034,0.809198892,0.553560727,0.126869653,0.143439754,,0.433860472,0.739485823,0.483301769,0.331620818,0.278454241,0.23237087,0.172795499,0.694985554,0.500001526,0.394903004,0.295297979,0.550275369,0.667615463,0.195366009,0.301220635,0.353960445,0.731922164,0.569817369,0.482787221,0.703815003,0.537918652,0.299477406,0.622301261,0.514073535,0.48305,0.136257395,0.16708713,0.569855213,0.272690628,0.624125881,4.346378100040188,-3.443860820123017,-0.38272607159734606
GCA_000710615,,,,0.468829499,0.524580391,,0.44950558,0.593292767,,,0.728967259,,,0.64893203,0.716674098,,,0.765731655,0.599397668,,0.558937844,,0.391747684,0.497749555,,0.429959556,0.686393911,,,,,,,0.405654961,,0.466107062,,3.3366331726826366,1.179026840652144,-0.3726431784519555
GCA_000711905,0.325402995,0.164294086,0.132387585,0.279881122,0.278363331,0.327130118,0.192668068,0.246211502,0.218173744,0.154410283,0.549685026,0.43023002,0.335054134,0.397252222,0.372839182,0.244702102,0.237505325,0.322008618,0.4027227,0.11438875,0.240237712,0.107853714,0.270856726,0.351946821,0.142010027,0.126642226,0.353385337,0.320569231,0.103274632,0.482024379,0.155073264,0.387605358,0.301073173,0.302918326,0.336393786,0.257171285,0.298439333,-1.565642442447079,2.809088239375548,-1.116332394172459
GCA_000723185,0.143234217,0.323405646,0.879354934,0.167402697,0.769175326,0.691184314,0.178580094,0.701888756,0.786388497,0.379937808,0.833438277,0.596184782,0.630866151,0.813848908,0.192291104,0.891976409,0.650016756,0.737985167,0.301071792,0.229272879,0.856963499,0.158063563,0.624011174,0.229937357,0.731150446,0.198490962,0.153081744,0.218565292,0.7619867,0.679560461,0.319203875,0.799246979,0.424705153,0.319380271,0.7913768,0.197170005,0.117589966,5.993831050872327,3.6959629739672413,-3.5256506280999287
GCA_000762265,0.120044122,0.145108807,0.295421551,0.177857179,0.168426119,0.130479059,0.178718515,0.07465945,0.132380979,0.503059732,0.680763064,0.59631632,0.093685407,0.160807034,0.157033258,0.870005995,0.621892644,0.790563083,0.072047463,0.088349034,0.349908499,0.133581065,0.426632005,0.063605835,0.014551091,0.250395393,0.281863987,0.505209974,0.157309563,0.131241522,0.461007766,0.266369436,0.450364248,0.018264759,0.43029505,0.262019,0.559226947,-1.2889834191773089,2.346943694839564,-1.437446387332342
GCA_000765475,0.427774801,0.3229768,0.098533514,0.300119333,0.317340592,0.417553401,0.113667002,0.249012247,0.306729427,0.23457855,0.649750119,0.464977944,0.526784708,0.461836702,0.49292362,0.254493592,0.279385113,0.437590434,0.401064645,0.099963585,0.374920121,0.072453388,0.609463703,0.425846255,0.20601437,0.03512705,0.479997506,0.610354546,0.104647136,0.662188017,0.208021377,0.478812962,0.528928848,0.284347189,0.878439505,0.329449836,0.403397365,1.4895973086236192,4.5104807397079165,-2.1594646127535615
GCA_000784355,0.61202528,0.399732949,0.091724899,0.588528077,0.462464973,0.482628631,0.384655022,0.455457231,0.605298409,0.456183444,0.644773428,0.131473857,0.481943688,0.697258239,0.367804325,0.127705952,0.173940733,0.362795595,0.633776978,0.103519299,0.666993543,0.126708297,0.328398925,0.242436577,0.203758034,0.132063813,0.866059048,0.550593228,0.168811709,0.670297316,0.24971726,0.875777426,0.474062789,0.634827226,0.730366368,0.624803628,0.673479766,4.407759247065662,3.6360464138110435,-2.9737566082930273
GCA_000802205,0.083247027,0.36312484,0.68094462,0.146737478,0.733735325,0.248894255,0.205201079,0.388803229,0.437740085,0.33165776,0.579023633,0.564250131,0.487582339,0.800993052,0.215926979,0.704128366,0.393655057,0.419756369,0.26604858,0.288636597,0.400403027,0.070632607,0.236926766,0.13002078,0.523004107,0.179718983,0.041930768,0.204306653,0.491742158,0.345274128,0.293381754,0.46879015,0.267200369,0.231012143,0.497594435,0.190764419,0.101642275,0.9088596697689854,1.5129299871250983,-1.9055889063921583
GCA_000813245,0.717420319,0.517880544,0.374949982,0.211179311,0.175922227,0.057968179,0.458641596,0.221981214,0.141300518,0.378381053,0.141832446,0.093441812,0.147724578,0.242508617,0.335273299,0.334197725,0.2611304,0.126024431,0.447488348,0.386353003,0.067036255,0.191675182,0.218461999,0.05475119,0.462610878,0.334295069,0.554372022,0.22336292,0.279544012,0.375240768,0.450178717,0.406199352,0.136193744,0.637048433,0.35629026,0.140113386,0.299020008,-0.9208932984869157,-3.0407421668684154,-0.6764581888047962
GCA_000830275,0.581055375,0.268116166,0.39870032,0.055995997,0.034135313,0.122782792,0.151159474,0.258181367,0.135286044,0.161034182,0.17506231,,0.638098908,0.238802598,0.037421719,0.10850504,0.135298494,0.115179677,0.219401444,0.786605881,0.220502198,0.247211335,0.116530961,0.062997168,0.432700756,0.399149074,,0.201321905,,,0.096625283,0.081854961,,0.536317759,0.073300748,0.152626816,0.126605425,-3.077315434254953,-1.1964681367620669,1.9253568514855781
GCA_000830295,0.516084713,0.375579367,0.420403574,0.441993571,0.448015645,0.16847238,,0.386886471,0.285051557,0.260383777,0.476899417,,0.286590252,0.382660286,0.453877056,0.3297639,0.286262143,0.327882635,0.259047129,0.458219204,0.396495779,0.610866756,,0.307483203,0.555145435,0.150944347,,0.182493441,,,0.255309758,0.202821974,,0.321339806,0.337386115,0.334051775,0.443774252,0.7616421983996873,-0.454442173403321,0.7621652340169475
GCA_000965745,0.196691253,0.315327823,0.079314382,0.201282852,0.238499574,0.309395672,0.305190846,0.302884562,0.193837833,0.127746512,0.215395236,0.058758537,0.130959529,0.227324064,0.235999263,0.049821301,0.146636842,0.925878231,0.175829511,0.288369866,0.240188168,0.186882926,0.515839694,0.158993664,0.272503955,0.488274114,0.155275867,0.84407066,0.682133617,0.827233841,0.033172354,0.127407079,0.146783494,0.067459779,0.152129394,0.127608038,0.156729719,-1.7388597091662077,0.8159233127517842,0.6767775546168863
GCA_000966265,0.524266394,0.125129474,0.238409769,0.064308265,0.13959487,0.090538199,0.04958233,0.040745257,0.115648377,0.241586092,0.32118811,0.130936792,0.049786363,0.056861048,0.403142477,0.368198025,0.43584466,0.421784628,0.097436534,0.150168331,0.071914805,0.18507243,0.315003745,0.115102221,0.13683964,0.155582752,0.106416499,0.160071453,0.221402005,0.108330134,0.120304697,0.352128705,0.16901819,0.128841289,0.194377987,0.170785102,0.309986132,-4.498809958207596,0.1680596405339172,-1.2035351970029895
GCA_001006045,0.241482059,0.151614399,0.111599373,0.266218,0.235763426,0.361297213,0.053697233,0.193414159,0.232959678,0.164318238,0.512784247,0.43294193,0.194842087,0.252549408,0.108587498,0.137264887,0.295198163,0.292301718,0.339469554,0.094738295,0.21028801,0.082156018,0.168114056,0.072333793,0.175859874,0.192176238,0.242056817,0.25335364,0.07128591,0.550845163,0.145940922,0.295440794,0.302153241,0.26748476,0.384633744,0.203821389,0.22829937,-3.1716548757222074,3.0945996296604825,-0.8592423057206596
GCA_001282785,,,,0.441487118,0.479571292,,0.443418736,0.601024923,,,0.606786043,,,0.611388694,0.620496777,,,0.670473795,0.591068206,,0.594980421,,0.368304855,0.465547071,,0.368073026,0.65195609,,,0.297440528,,,,0.395697734,,0.463781882,,2.8452795911237545,0.9813817936397329,-0.34079467280078607
GCA_001399795,0.786457242,,0.687084608,0.506524715,0.509111967,0.232191977,0.497928504,0.516235485,0.477957664,0.515713514,0.225501234,0.516873036,0.465743979,0.58360793,0.69802578,0.657280957,0.510874029,0.160604409,0.356851671,0.464031787,0.400279834,0.517778825,0.537606401,0.639199962,0.702770717,0.524664835,0.683703065,0.471892061,,0.55862921,0.261023522,0.311369336,0.554519861,0.744381295,0.569995302,0.067610885,0.645549166,5.577016342652394,-1.5523592783650093,0.631092562750456
GCA_001399805,0.692493033,,0.699713163,0.599479249,0.516489019,0.225357491,0.468249189,0.506980319,0.497016379,0.55867058,0.226032919,0.414534664,0.467603832,0.674578988,0.675559836,0.580131115,0.457906309,0.156971627,0.348255567,0.516910142,0.414017989,,0.51928114,0.597697167,,0.567972696,0.595548264,0.427942702,0.262108539,0.407434949,0.247518948,0.319298216,0.574651529,0.709449073,0.56422128,0.06830083,0.585481987,4.716079414444093,-0.8715373241611976,-0.11706310553565402
GCA_001412355,0.661607517,0.403140928,0.093128159,0.641922704,0.546848472,0.521639827,0.427683206,0.548326836,0.696663237,0.53335956,0.640064929,0.156003082,0.532690122,0.683168097,0.423949747,0.147302073,0.219319622,0.373498926,0.637067207,0.084044456,0.824358013,0.1190716,0.462043384,0.291600853,0.205454371,0.125701954,0.817323596,0.657047419,0.170725933,0.778998444,0.267512214,0.880532524,0.63164416,0.632356157,0.795054004,0.705105045,0.711651146,5.934411019101544,4.453946804358462,-2.9439014056143167
GCA_001443365,0.109945834,0.329040777,0.904811885,0.167937807,0.793244046,0.86376485,0.190786922,0.736034006,0.808611294,0.358881727,0.92871109,0.636658702,0.689785349,0.833961881,0.215775355,0.818672994,0.688309858,0.806287874,0.303736504,0.238298699,0.862299009,0.136341246,0.715695291,0.257886776,0.856902378,0.196573309,0.114084386,0.2022083,0.795736308,0.758072289,0.31120098,0.731511108,0.526244169,0.302001116,0.68832496,0.197056762,0.112879465,6.636679770138037,4.478449942473687,-3.2902985700836336
GCA_001462205,,,,0.516732575,0.513583093,,0.421335239,0.617912647,,,0.631000306,,,0.607604809,0.554918492,,,0.701030946,,,0.531601932,,0.389799591,0.465002765,,0.367287785,0.609968843,,,,,,,0.403333553,,0.453189271,,2.602571640141733,1.0768257988820993,-0.23262437212440948
GCA_001462395,0.284045912,0.92743787,0.610813928,0.488876676,0.163907466,0.160589123,0.763028519,0.815930734,1.0,0.807952571,0.34879185,0.238398793,0.256395779,0.187539883,0.760772105,0.797553539,0.570417279,0.298320492,0.550304433,0.695657613,0.192450671,0.259426391,0.550958552,0.578462524,0.730032606,0.76465858,0.783587594,0.730350716,0.398621214,0.811006417,0.847311031,0.756312992,0.135731092,0.198635626,0.68735617,0.292401387,0.609872061,7.836992787142007,-4.989193617209169,-0.95064205503009
GCA_001469955,,,,0.498802214,0.507238566,,0.461858363,0.638381001,,,0.636414995,,,0.670761014,0.665698465,,,0.704453771,0.633428339,,0.57972026,,0.400292156,0.480118996,,0.468084284,0.791129266,,,,,,,0.41481336,,0.506576027,,3.504529025481054,0.9684414975690105,-0.23324825548977893
GCA_001552015,0.143441707,0.111839445,0.395874846,,0.223977707,0.091749465,0.257852807,0.158124298,0.008539026,0.488751129,0.091128113,,,0.255844686,0.036797787,,0.094245691,0.052074646,0.147384071,0.283813842,0.042986512,,0.091159821,0.133587184,,0.271245467,0.361684508,0.301537968,0.050085268,,0.076233154,0.179239577,0.047690513,,0.10460939,0.274040243,,-4.002272048728704,-1.5641072763341837,-0.47858351558880835
GCA_001560605,0.254197609,0.601969179,0.495671313,0.705363365,0.190393964,0.133360638,0.436147995,0.426566126,0.504427709,0.423913513,0.191232134,0.043980681,0.215761413,0.178201112,0.184867406,0.653674877,0.278471093,0.258301549,0.472562062,0.537377797,0.159203225,0.224765829,0.622637417,0.842749754,0.476930389,0.454070059,0.301810528,0.319837861,0.466444455,0.231238277,0.712732766,0.573575912,0.131720809,0.137368001,0.453412179,0.219882981,,2.194284316691297,-3.3958178157709638,-1.2713143191267988
GCA_001563325,0.201601529,0.243304608,0.24327282,0.13589052,0.219291649,0.006681245,0.098609154,0.065585706,0.162503182,0.283209288,0.130685789,0.431187544,0.097850323,0.391699511,0.914039298,0.588922214,0.119428766,0.085823011,0.153246983,0.155852042,0.27503623,0.121099232,0.19954624,0.190072594,0.259695611,0.214503966,0.0999107,0.169073864,0.20484497,0.277447955,0.089245802,0.084481729,0.084690516,0.481810391,0.209502047,0.048503029,0.301299913,-3.7423872515391423,-0.7123880984450897,-1.0287319976777238
GCA_001571405,0.678116215,0.418727992,0.07823737,0.536551054,0.597250136,0.582444754,0.331592334,0.478570931,0.731845189,0.529630431,0.650781087,0.13425786,0.551869413,0.64238384,0.393926055,0.122624644,0.203659076,0.37777512,0.730633946,0.103959851,0.838478701,0.121029829,0.43934292,0.318888546,0.211173362,0.141997346,0.690314375,0.557712717,0.174621396,0.744690103,0.273147325,0.858313104,0.677398821,0.634789167,0.853610599,0.670143232,0.743701043,5.694503871703394,4.8711692688147235,-2.992969721908987
GCA_001587575,0.197176572,0.070161675,0.195643548,0.097459144,0.104976368,0.102996124,0.11129509,0.048530564,0.046409958,0.153850477,0.35822987,0.270270841,0.050565513,0.06520329,0.209824757,0.297768002,0.182316609,0.407044068,0.053897151,0.061188485,0.065687031,0.063798252,0.074877073,0.08780588,0.098141756,0.161217351,0.063059587,0.137076123,0.139583645,0.104045005,0.074962034,0.129081489,0.173443453,,0.139814899,0.159364898,0.261714994,-6.2633161295294855,0.9815106909750618,-0.7504461894780705
GCA_001593935,0.511124312,0.624934701,0.612931849,0.393704374,0.453402997,0.047803366,0.46151952,0.363689397,0.422088267,0.435341396,0.211672704,0.398087048,0.316213959,0.473832416,0.540248752,0.483227728,0.405168308,0.150130207,0.238650649,0.475021641,0.434376096,0.458397392,0.493545746,0.506597525,0.560112975,0.432170386,0.555037813,0.372523998,0.272979206,0.454643057,0.23217969,0.328243997,0.316006666,0.639259427,0.505265978,0.062040936,0.507434108,2.8964205957970335,-2.3818077598811307,0.1365606729405816
GCA_001595885,0.40780181,0.649572383,0.119186888,0.309141349,0.459786068,0.175912009,0.274849436,,,,0.182734364,0.403455476,0.514186289,0.235420263,0.278409281,0.11400593,0.303620306,0.823424363,0.237412059,0.174513352,0.261058225,0.248933315,,0.331456276,0.216138228,0.659591792,0.242045427,0.365854784,0.218454388,,,0.101244104,,,,,0.347382872,-0.24541628138098018,1.0817907445249781,2.8019972062258
GCA_001595945,0.414374972,0.407903606,0.148111613,,0.225821792,0.370222152,0.260160561,,0.686373029,0.058500444,0.06146962,0.884803977,0.845167054,0.195550868,0.257014,0.248281532,0.21617097,0.4751734,0.221690194,,0.290794035,0.155177387,0.079635857,0.573862562,0.094138987,0.295953658,,0.338574616,0.289767756,,,0.063718246,0.477132301,0.407436461,0.297536292,0.513145519,0.782625858,0.5533723516594206,3.096394825238275,3.935915178409473
GCA_001639265,0.109790389,0.155433839,0.312616634,0.190289773,0.170031077,0.111401035,0.191527546,0.077495867,0.117983552,0.483140074,0.773380402,0.583828932,0.171585036,0.174045434,0.156720062,0.850624511,0.583856522,0.796672919,0.061410497,0.075775994,0.345172834,0.079201477,0.374116709,0.058056288,0.012544936,0.238403192,0.29047311,0.507439517,0.115387475,0.140510195,0.445058922,0.272643166,0.555275063,0.022542555,0.425623733,0.193844803,0.4842129,-1.4126553602444218,2.7628612915455935,-1.4808815411181993
GCA_001639295,0.111373709,0.131432027,0.298599206,0.194051811,0.173245349,0.115459632,0.182568624,0.057671932,0.118266329,0.419721525,0.685029337,0.592462523,0.103299061,0.172112097,0.179641364,0.950163138,0.605107646,0.734358905,0.066919662,0.059671897,0.336421984,0.101003747,0.372723869,0.084768097,0.010807268,0.258093074,0.291550987,0.509186424,0.046676443,0.133018016,0.395186142,0.235083486,0.53738223,0.017818284,0.410321227,0.193679852,0.475331091,-1.723113434592174,2.6087100591924823,-1.3197740659377961
GCA_001717035,0.247565561,0.514665892,0.310263682,0.276026753,0.218765014,0.054601293,0.457567236,0.218325822,0.192481694,0.262705279,0.079810869,0.179976071,0.198295135,0.335358214,0.243058424,0.331124729,0.121973651,0.149875025,0.329333962,0.414887323,0.021150652,0.168588623,0.119569199,0.116279849,0.508381834,0.396858482,0.084405307,0.170723516,,0.173248153,0.276572411,0.180446339,0.207393819,0.320686796,0.302766187,0.124893919,0.445058485,-2.604455810573691,-2.4510334974909114,0.36609678322447115
GCA_001723845,0.08959758,,0.137642688,0.057642022,0.029546469,,0.126977905,0.138000506,0.026073791,0.292002565,0.06660786,0.102650462,0.28157643,0.1582967,,0.154362909,0.123608429,0.297000728,0.066571127,,0.041602226,0.097193854,0.269986542,,,0.141722138,0.316050837,0.165240391,0.109922677,0.042646934,0.089274227,0.216333354,0.128686169,0.071270807,,0.137755931,,-4.76068966201719,-0.9846617254979112,-1.2193807092616482
GCA_001723855,,0.099349854,0.19442391,0.043834355,,,,0.136238498,0.06137777,0.182203265,0.075570262,,0.324389075,0.115453253,0.098155941,0.157025702,0.103487063,0.286351107,0.055830688,0.363299751,0.06631274,0.078057225,0.331596805,0.025894616,0.132636773,,0.306094763,0.15108331,,,0.080808041,0.398085718,0.142400199,,,0.156566317,,-4.156241020054317,0.2777857685500963,-0.47913230247129956
GCA_001761425,,0.087911476,,0.132715771,0.09438272,0.069337701,0.258394393,0.218573322,,,0.397377813,,,0.267226689,0.248886803,0.145132862,,0.222349328,0.090158683,0.308639166,0.074461783,,0.170983928,0.127657603,,0.129905358,0.075059135,0.122463645,,,,,,0.071081868,,0.139771717,,-3.1974271181922873,-0.034402906322582846,-0.303378665512398
GCA_001766815,0.337092746,0.170967266,0.068270872,0.260544288,0.242545035,0.321150428,0.131079769,0.208961531,0.182090175,0.180565025,0.535381663,0.477995451,0.356731454,0.389762575,0.300120707,0.215763283,0.21633524,0.319109528,0.406220716,0.105312695,0.234544191,0.089661509,0.111741892,0.338245714,0.134091185,0.024650666,0.34019725,0.380286899,0.087867001,0.363245182,0.152556281,0.490584262,0.321919579,0.255698007,0.447856447,0.313779114,,-1.9453792732129354,3.2784416593707206,-1.3278928054032308
